;Review;Class
1397;Esta restaurante, que pertenece a la  sociedad asturiana es uno de lo que más me gustan de la ciudad. Tiene dos pisos, en la planta baja sirven por lo general comida criolla muy bien elaborada y sabrosa y en el primer piso mas bien comida...Más;3
1398;La nacional es un excelente lugar para tirar el dinero, la comida es mediocre o a la par de comidas similares en el centro de monterrey, no resalta en lo absoluto. Sin embargo, cuenta con con una zona privilegiada y altos precios por lo cual...Más;4
1399;Me recomendaron este lugar por mi conductor de taxi. Como he entrado tuve muchas esperanzas. El lugar tenía muy buena pinta, i calurosamente por el personal. El servicio era bueno también. La comida me pareció que era muy caro. Como estadounidense no poder usar una...tarjeta de crédito o cajero automático que encontré yo mismo presupuesto. Además, cuando la comida estaba lista la cocina sin tocar un timbre de señal a la camarera la comida estaba listo. El problema es que se mantienen Ring una y otra vez. Nos llevó lejos de un encantador ambiente. Ya que es un lugar que se orienta al turista que realmente necesita para solucionar esto o encontrar otra manera de comunicarse a la camarera que la comida estaba listo.Más;4
1400;Deben de actualizar los horarios en las diferentes páginas ya que como yo o cualquiera de los visitantes que vamos podemos llegar y encontrar cerrado y luego la página para buscar información no funciona.;3
1401;Desde que llegamos la recepcionista con mala actitud , está muy obscuro todo incluyendo las habitaciones no servían las lámparas, el elevador súper lento y se descompuso.  Desayunamos,  y se tardaron media hora en traer los alimentos e incompletos los chilaquiles sin pollo y las salsas llegaron ya cuando estábamos terminando  El control del aire acondicionado no servía  La puerta del baño de nuestra habitación se descompuso y me quedé encerrada media hora pedí ayuda por la ventana a otro huésped , hablo a recepción y no le contestaron tuvo que bajar y mantenimiento tardó mucho en llegar .  Festejamos el grito y la cena muy insípida.  Lo bueno fue la ubicación , los botones y si es silencioso  Gracias  ;2
1402;"Una de las pocas ruinas mayas no habíamos visitado ... lo último crucero. No vale la pena el dinero. El viaje en autobús (más de 2 horas cada viaje) fue informativa a la salida ... en el camino de vuelta, el guía en su mayoría dormía. Las ruinas fueron una gran decepción ... no podía caminar en nada ... no hay mucho que ver ... y tenían los vendedores por todas partes dentro de las ruinas. Tuvimos varias ocasiones donde nuestro guía estaba hablando de algo, y alguien se ""pull"" el brazo y mano y ofrecen algunas ""basura"" para la venta. NUNCA volveré allí de nuevo!";5
1403;"Caro no vale la pena, le falta mucho en comparación a otros ""GRAND FIESTA"" y las camareras roban maquillaje y los objetos olvidados como ropa no son devueltos y el hotel no soluciona. Cuidado con sus objetos";5
1404;Mi parte favorita fue la experiencia con con las jirafas, el trato con el personal fue muy bueno, nuestro guía Mario tenía mucha experiencia y estaba muy bien informado, nos tomo muchas fotos y se preocupo por nuestra seguridad y diversión.;5
1405;Hotel viejo. Mal servicio. El aire acondicionado no funciona! Las habitaciones son muy caros y son viejas. Sin duda no le recomiendo este lugar. El Iberostar Parque central de La Habana deja este lugar por muerta!;2
1406;Este lugar histórico tiene todo lo que el turísta busca.   Independiente de lo histórico, es un lugar muy divertido en todo el sentido de la palabra.;5
1407;Me gustó su arquitectura tiene buen diseño, pero es caro para el tipo de colecciones que contiene y son mucho mejores los museos del Centro Histórico de Mérida. Si no lo visitan, no se pierden de nada.;3
1408;Me acercaron antes de poder llegar a la línea incluso en los Nardos por alguien diciendo que la espera en los Nardos es casi 2 horas, y dijo que este lugar era dirigido por los mismos propietarios que Los Nardos sin esperar. Normalmente no me...caiga en esto, pero el día anterior yo estaba caminando en la zona y una persona dijo lo mismo para mí entregarte me la tarjeta ir a El Guajirito. Este sitio era horrible era como un Hooters cubano y la comida era muy caro para los estándares cubanos. Yo tenía una increíble taco 7 taza en el de frente y la comida aquí era como 15 taza +. . . ¡No vayas!Más;4
1409;Si tu viaje a cartagena es en pareja tienes que hacer el recorrido por la ciudad amurallada en horas de la noche, es un momento mágico inolvidable con un aura de romanticismo que no se encuentra en ningún otro lugar. Podrán tener gran variedad de precios para cenar y muchas opciones originales para el postre.;5
1410;Nos cayó un para ver lo que pasaba. Era un domingo y el sistema séptico era bombeada fuera hacia la calle. no necesito decir que a los objetos, que era interesante. Esto fue Hemingway's favorito lugar para una veraniega.;4
1411;Las habitaciones con alfombra sucia, sin aire acondicionado (no servia ), la regadera no servia bien (no había presión), poca gua caliente una sola maquina de hielos en piso 2 y solo 2 elevadores sin clima.;3
1412;Habitaciones sucias no hacen la limpieza, desayuno insípido sin sabor camas y alberca llenas de cabellos.Toallas grises casi negras.Limpieza deficiente la ducha se convierte en jacuzzi de que no hay buen drenaje.;1
1413;Una vez más me han hecho pasar un mal rato en este hotel, para resumirlo y no extenderme... te dan la cuenta al momento que te llevan la bebida en el bar.... que cosa es esto dios mio!!!??? Además muchas de las cosas del menú no las tenían!!! Esto es un desastre, ni porque tienen al manzana kempiski al lado.... aquí están falta de una mano dura que sepa llevar el sitio....;2
1414;parece que no fuera un barra libre, malos productos, muy controlados, horios sin comida entre el desayuno (hasta las 10) y la barra de comidas (inicia 11:30) no pensaron en los que se levantan tarde. además empata con el almuerzo (de 1 a 3) en general no se vive la experiencia de un lugar de lujo con servicio de barra libre, sino un lugar que escatima en gastos y controla los productos. En general el perosnal masculino es grosero, a diferencia de las mujeres que son serviciales y sonríen. ;4
1415;LA HABITACION ES LINDA Y COMODA PERO NORMAL PARA el precio el cual es muy alto. debería tener más opciones incluidas.  La comida y el resto de las áreas, excelentes!  muy buen servicio en general del hotel.;3
1416;"Una tarde lluviosa ,se disfruto con buena música en vivo, excelente comida ,un momento inolvidable ,que capturo mi alma .
-A rainy afternoon, I enjoyed good live music, excellent food, an unforgettable moment, that captured my soul.";5
1417;El hotel muy agradable,  está en perfectas condiciones, moderno, limpio y huele bien, la vista desde mi habitación fue espectacular, se ve la ciudad y tiene la vista panorámica  más hermosas de  Puebla,  la de los volcanes Popocatépetl e Iztaccíhuatl.  El personal, tiene un trato extraordinario con el huésped, el hotel muy seguro ya que no hay acceso si no se tiene la tarjeta.;3
1418;Me sorprendió mucho el Museo Amparo, es moderno, bello y sus exposiciones son de gran calidad, además de que cuentan con actividades gratuitas para niños.El motivo de mi visita fue ver la exposición de fotografías de Juan Rulfo, sin embargo la galería de Perla Krauze nos agradó bastante, así como la exposición permanente, lo único triste es que el museo estaba bastante vacío pese a ser fin de semana largo.;5
1419;El monumento al Pípila es grande y bonito, se aprecia desde la ciudad de Guanajuato. ¡Me encantó mucho!;5
1420;Me había sido sometido a este restaurante hace un año cuando estuve en Cuba y nos pareció que la comida y el servicio excelente. Me decidí a volver al restaurante de nuevo en mi reciente visita a La Habana. El lugar está escondido en la...plaza cerca de la catedral principal de la vieja Habana. El interior es relativamente pequeña y acogedora, pero un amplio espacio para nuestra mesa de 5 personas. La comida es increíblemente bueno, creo que su especialidad son los mariscos. Me había pescado una noche que era excelente, pero yo también estaba ansioso por volver por segunda vez para probar la langosta, que se sirve en porciones enormes, y de lo que creo que tienen dos opciones, o bien una salsa de tomate o con ajo y mantequilla o aceite de oliva. Tuve la langosta con el ajo. Wow. Delicioso, pero se sirve en un enorme cantidad estoy seguro que debe impulsar el que sirve con la carne de un segundo y/o tercer langosta. Muy, muy bueno. Precedido por una deliciosa ensalada verde (con acelgas suizo de todas las cosas, así como otras delicias de jardín).  Uno o dos de nuestro grupo había postre, que yo sabía tanto y me parecieron mucho mejor de lo que esperaba, ya que soy persona normalmente no es un postre. No te pierdas pidiendo tal vez una pre-cena mojito, que viene congelados y es, sin duda, uno de los mejores mojitos de los muchos que he tenido durante una visita a Cuba. Los precios aquí son también bastante razonable!Más;4
1421;Mucho ruido y pocas nueces nada de otro mundo no tenían casi nada de la carta siempre lleno prefiero casa Asturias la terraza;3
1422;"Luego de un par de años volvimos al hotel, y como siempre los fuertes son la playa privada, la pileta, la limpieza de las habitaciones y el entorno de lugar. Desafortunadamente nos llevamos algunas decepciones, que fueron las siguientes: 1) reservamos un transporte del aeropuerto al hotel, el cual nunca nos pasó a buscar y nos tuvimos que terminar tomando un taxi por nuestra cuenta luego de más de una hora; 2) cuando llegamos al hotel y comentamos que el taxi no nos buscó, ni siquiera recibimos un pedido de disculpas, y lo tomaron como un tema casi inexistente 3) reservamos la primera noche un lugar en uno de los restaurantes del lugar, y cuando llegamos nos dijeron que nos habían registrado en otro restaurant (que no nos gustó) 4) el servicio en general, es lento e incompleto.…";2
1423;ni se le ocurra pensar en alojarse en este hotel , no hay agua caliente , servicio pesimo, antiguo y de lo mas sucio , dos dias para reponer el papel higienico, las quejas no valen para nada , les da igual , el servicio de cambio de divisa funciona a medias , cuesta que te atiendan , un ascensor en el edificio principal para un monton de habitaciones , los bungalows llenos de mosquitos y suciedad , sin limpiar la piscina , es peor que una pelicula de terror;1
1424;Una buena oportunidad para vislumbrar el pasado esplendor de Mérida. Un poco triste ver tantas mansiones abandonadas o deterioradas. Es un paseo perfecto para recorrer en bicicleta, las  arriendan en un local que está en la segunda cuadra. Ojo con los modelos especiales: tienen hasta bicicletas para 6 personas, todas inventadas y fabricadas por el propietario.;5
